ID,Overetch,Distance,Mode1,Mode2,Mode3,Mode4
1842,0.0,2.0,0.15,0.07499999999999998,0.07499999999999998,-0.075
1843,0.0,2.0,0.15,0.07499999999999998,0.07499999999999998,0.0
1844,0.0,2.0,0.15,0.07499999999999998,0.07499999999999998,0.07499999999999998
1845,0.0,2.0,0.15,0.07499999999999998,0.07499999999999998,0.15
1846,0.0,2.0,0.15,0.07499999999999998,0.15,-0.15
1847,0.0,2.0,0.15,0.07499999999999998,0.15,-0.075
1848,0.0,2.0,0.15,0.07499999999999998,0.15,0.0
1849,0.0,2.0,0.15,0.07499999999999998,0.15,0.07499999999999998
1850,0.0,2.0,0.15,0.07499999999999998,0.15,0.15
1851,0.0,2.0,0.15,0.15,-0.15,-0.15
1852,0.0,2.0,0.15,0.15,-0.15,-0.075
1853,0.0,2.0,0.15,0.15,-0.15,0.0
1854,0.0,2.0,0.15,0.15,-0.15,0.07499999999999998
1855,0.0,2.0,0.15,0.15,-0.15,0.15
1856,0.0,2.0,0.15,0.15,-0.075,-0.15
1857,0.0,2.0,0.15,0.15,-0.075,-0.075
1858,0.0,2.0,0.15,0.15,-0.075,0.0
1859,0.0,2.0,0.15,0.15,-0.075,0.07499999999999998
1860,0.0,2.0,0.15,0.15,-0.075,0.15
1861,0.0,2.0,0.15,0.15,0.0,-0.15
1862,0.0,2.0,0.15,0.15,0.0,-0.075
1863,0.0,2.0,0.15,0.15,0.0,0.0
1864,0.0,2.0,0.15,0.15,0.0,0.07499999999999998
1865,0.0,2.0,0.15,0.15,0.0,0.15
1866,0.0,2.0,0.15,0.15,0.07499999999999998,-0.15
1867,0.0,2.0,0.15,0.15,0.07499999999999998,-0.075
1868,0.0,2.0,0.15,0.15,0.07499999999999998,0.0
1869,0.0,2.0,0.15,0.15,0.07499999999999998,0.07499999999999998
1870,0.0,2.0,0.15,0.15,0.07499999999999998,0.15
1871,0.0,2.0,0.15,0.15,0.15,-0.15
1872,0.0,2.0,0.15,0.15,0.15,-0.075
1873,0.0,2.0,0.15,0.15,0.15,0.0
1874,0.0,2.0,0.15,0.15,0.15,0.07499999999999998
1875,0.0,2.0,0.15,0.15,0.15,0.15
1876,0.0,2.25,-0.15,-0.15,-0.15,-0.15
1877,0.0,2.25,-0.15,-0.15,-0.15,-0.075
1878,0.0,2.25,-0.15,-0.15,-0.15,0.0
1879,0.0,2.25,-0.15,-0.15,-0.15,0.07499999999999998
1880,0.0,2.25,-0.15,-0.15,-0.15,0.15
1881,0.0,2.25,-0.15,-0.15,-0.075,-0.15
1882,0.0,2.25,-0.15,-0.15,-0.075,-0.075
1883,0.0,2.25,-0.15,-0.15,-0.075,0.0
1884,0.0,2.25,-0.15,-0.15,-0.075,0.07499999999999998
1885,0.0,2.25,-0.15,-0.15,-0.075,0.15
1886,0.0,2.25,-0.15,-0.15,0.0,-0.15
1887,0.0,2.25,-0.15,-0.15,0.0,-0.075
1888,0.0,2.25,-0.15,-0.15,0.0,0.0
1889,0.0,2.25,-0.15,-0.15,0.0,0.07499999999999998
1890,0.0,2.25,-0.15,-0.15,0.0,0.15
1891,0.0,2.25,-0.15,-0.15,0.07499999999999998,-0.15
1892,0.0,2.25,-0.15,-0.15,0.07499999999999998,-0.075
1893,0.0,2.25,-0.15,-0.15,0.07499999999999998,0.0
1894,0.0,2.25,-0.15,-0.15,0.07499999999999998,0.07499999999999998
1895,0.0,2.25,-0.15,-0.15,0.07499999999999998,0.15
1896,0.0,2.25,-0.15,-0.15,0.15,-0.15
1897,0.0,2.25,-0.15,-0.15,0.15,-0.075
1898,0.0,2.25,-0.15,-0.15,0.15,0.0
1899,0.0,2.25,-0.15,-0.15,0.15,0.07499999999999998
1900,0.0,2.25,-0.15,-0.15,0.15,0.15
1901,0.0,2.25,-0.15,-0.075,-0.15,-0.15
1902,0.0,2.25,-0.15,-0.075,-0.15,-0.075
1903,0.0,2.25,-0.15,-0.075,-0.15,0.0
1904,0.0,2.25,-0.15,-0.075,-0.15,0.07499999999999998
1905,0.0,2.25,-0.15,-0.075,-0.15,0.15
1906,0.0,2.25,-0.15,-0.075,-0.075,-0.15
1907,0.0,2.25,-0.15,-0.075,-0.075,-0.075
1908,0.0,2.25,-0.15,-0.075,-0.075,0.0
1909,0.0,2.25,-0.15,-0.075,-0.075,0.07499999999999998
1910,0.0,2.25,-0.15,-0.075,-0.075,0.15
1911,0.0,2.25,-0.15,-0.075,0.0,-0.15
1912,0.0,2.25,-0.15,-0.075,0.0,-0.075
1913,0.0,2.25,-0.15,-0.075,0.0,0.0
1914,0.0,2.25,-0.15,-0.075,0.0,0.07499999999999998
1915,0.0,2.25,-0.15,-0.075,0.0,0.15
1916,0.0,2.25,-0.15,-0.075,0.07499999999999998,-0.15
1917,0.0,2.25,-0.15,-0.075,0.07499999999999998,-0.075
1918,0.0,2.25,-0.15,-0.075,0.07499999999999998,0.0
1919,0.0,2.25,-0.15,-0.075,0.07499999999999998,0.07499999999999998
1920,0.0,2.25,-0.15,-0.075,0.07499999999999998,0.15
1921,0.0,2.25,-0.15,-0.075,0.15,-0.15
1922,0.0,2.25,-0.15,-0.075,0.15,-0.075
1923,0.0,2.25,-0.15,-0.075,0.15,0.0
1924,0.0,2.25,-0.15,-0.075,0.15,0.07499999999999998
1925,0.0,2.25,-0.15,-0.075,0.15,0.15
1926,0.0,2.25,-0.15,0.0,-0.15,-0.15
1927,0.0,2.25,-0.15,0.0,-0.15,-0.075
1928,0.0,2.25,-0.15,0.0,-0.15,0.0
1929,0.0,2.25,-0.15,0.0,-0.15,0.07499999999999998
1930,0.0,2.25,-0.15,0.0,-0.15,0.15
1931,0.0,2.25,-0.15,0.0,-0.075,-0.15
1932,0.0,2.25,-0.15,0.0,-0.075,-0.075
1933,0.0,2.25,-0.15,0.0,-0.075,0.0
1934,0.0,2.25,-0.15,0.0,-0.075,0.07499999999999998
1935,0.0,2.25,-0.15,0.0,-0.075,0.15
1936,0.0,2.25,-0.15,0.0,0.0,-0.15
1937,0.0,2.25,-0.15,0.0,0.0,-0.075
1938,0.0,2.25,-0.15,0.0,0.0,0.0
1939,0.0,2.25,-0.15,0.0,0.0,0.07499999999999998
1940,0.0,2.25,-0.15,0.0,0.0,0.15
1941,0.0,2.25,-0.15,0.0,0.07499999999999998,-0.15
1942,0.0,2.25,-0.15,0.0,0.07499999999999998,-0.075
1943,0.0,2.25,-0.15,0.0,0.07499999999999998,0.0
1944,0.0,2.25,-0.15,0.0,0.07499999999999998,0.07499999999999998
1945,0.0,2.25,-0.15,0.0,0.07499999999999998,0.15
1946,0.0,2.25,-0.15,0.0,0.15,-0.15
1947,0.0,2.25,-0.15,0.0,0.15,-0.075
1948,0.0,2.25,-0.15,0.0,0.15,0.0
1949,0.0,2.25,-0.15,0.0,0.15,0.07499999999999998
1950,0.0,2.25,-0.15,0.0,0.15,0.15
1951,0.0,2.25,-0.15,0.07499999999999998,-0.15,-0.15
1952,0.0,2.25,-0.15,0.07499999999999998,-0.15,-0.075
1953,0.0,2.25,-0.15,0.07499999999999998,-0.15,0.0
1954,0.0,2.25,-0.15,0.07499999999999998,-0.15,0.07499999999999998
1955,0.0,2.25,-0.15,0.07499999999999998,-0.15,0.15
1956,0.0,2.25,-0.15,0.07499999999999998,-0.075,-0.15
1957,0.0,2.25,-0.15,0.07499999999999998,-0.075,-0.075
1958,0.0,2.25,-0.15,0.07499999999999998,-0.075,0.0
1959,0.0,2.25,-0.15,0.07499999999999998,-0.075,0.07499999999999998
1960,0.0,2.25,-0.15,0.07499999999999998,-0.075,0.15
1961,0.0,2.25,-0.15,0.07499999999999998,0.0,-0.15
1962,0.0,2.25,-0.15,0.07499999999999998,0.0,-0.075
1963,0.0,2.25,-0.15,0.07499999999999998,0.0,0.0
1964,0.0,2.25,-0.15,0.07499999999999998,0.0,0.07499999999999998
1965,0.0,2.25,-0.15,0.07499999999999998,0.0,0.15
1966,0.0,2.25,-0.15,0.07499999999999998,0.07499999999999998,-0.15
1967,0.0,2.25,-0.15,0.07499999999999998,0.07499999999999998,-0.075
1968,0.0,2.25,-0.15,0.07499999999999998,0.07499999999999998,0.0
1969,0.0,2.25,-0.15,0.07499999999999998,0.07499999999999998,0.07499999999999998
1970,0.0,2.25,-0.15,0.07499999999999998,0.07499999999999998,0.15
1971,0.0,2.25,-0.15,0.07499999999999998,0.15,-0.15
1972,0.0,2.25,-0.15,0.07499999999999998,0.15,-0.075
1973,0.0,2.25,-0.15,0.07499999999999998,0.15,0.0
1974,0.0,2.25,-0.15,0.07499999999999998,0.15,0.07499999999999998
1975,0.0,2.25,-0.15,0.07499999999999998,0.15,0.15
1976,0.0,2.25,-0.15,0.15,-0.15,-0.15
1977,0.0,2.25,-0.15,0.15,-0.15,-0.075
1978,0.0,2.25,-0.15,0.15,-0.15,0.0
1979,0.0,2.25,-0.15,0.15,-0.15,0.07499999999999998
1980,0.0,2.25,-0.15,0.15,-0.15,0.15
1981,0.0,2.25,-0.15,0.15,-0.075,-0.15
1982,0.0,2.25,-0.15,0.15,-0.075,-0.075
1983,0.0,2.25,-0.15,0.15,-0.075,0.0
1984,0.0,2.25,-0.15,0.15,-0.075,0.07499999999999998
1985,0.0,2.25,-0.15,0.15,-0.075,0.15
1986,0.0,2.25,-0.15,0.15,0.0,-0.15
1987,0.0,2.25,-0.15,0.15,0.0,-0.075
1988,0.0,2.25,-0.15,0.15,0.0,0.0
1989,0.0,2.25,-0.15,0.15,0.0,0.07499999999999998
1990,0.0,2.25,-0.15,0.15,0.0,0.15
1991,0.0,2.25,-0.15,0.15,0.07499999999999998,-0.15
1992,0.0,2.25,-0.15,0.15,0.07499999999999998,-0.075
1993,0.0,2.25,-0.15,0.15,0.07499999999999998,0.0
1994,0.0,2.25,-0.15,0.15,0.07499999999999998,0.07499999999999998
1995,0.0,2.25,-0.15,0.15,0.07499999999999998,0.15
1996,0.0,2.25,-0.15,0.15,0.15,-0.15
1997,0.0,2.25,-0.15,0.15,0.15,-0.075
1998,0.0,2.25,-0.15,0.15,0.15,0.0
1999,0.0,2.25,-0.15,0.15,0.15,0.07499999999999998
2000,0.0,2.25,-0.15,0.15,0.15,0.15
2001,0.0,2.25,-0.075,-0.15,-0.15,-0.15
2002,0.0,2.25,-0.075,-0.15,-0.15,-0.075
2003,0.0,2.25,-0.075,-0.15,-0.15,0.0
2004,0.0,2.25,-0.075,-0.15,-0.15,0.07499999999999998
2005,0.0,2.25,-0.075,-0.15,-0.15,0.15
2006,0.0,2.25,-0.075,-0.15,-0.075,-0.15
2007,0.0,2.25,-0.075,-0.15,-0.075,-0.075
2008,0.0,2.25,-0.075,-0.15,-0.075,0.0
2009,0.0,2.25,-0.075,-0.15,-0.075,0.07499999999999998
2010,0.0,2.25,-0.075,-0.15,-0.075,0.15
2011,0.0,2.25,-0.075,-0.15,0.0,-0.15
2012,0.0,2.25,-0.075,-0.15,0.0,-0.075
2013,0.0,2.25,-0.075,-0.15,0.0,0.0
2014,0.0,2.25,-0.075,-0.15,0.0,0.07499999999999998
2015,0.0,2.25,-0.075,-0.15,0.0,0.15
2016,0.0,2.25,-0.075,-0.15,0.07499999999999998,-0.15
2017,0.0,2.25,-0.075,-0.15,0.07499999999999998,-0.075
2018,0.0,2.25,-0.075,-0.15,0.07499999999999998,0.0
2019,0.0,2.25,-0.075,-0.15,0.07499999999999998,0.07499999999999998
2020,0.0,2.25,-0.075,-0.15,0.07499999999999998,0.15
2021,0.0,2.25,-0.075,-0.15,0.15,-0.15
2022,0.0,2.25,-0.075,-0.15,0.15,-0.075
2023,0.0,2.25,-0.075,-0.15,0.15,0.0
2024,0.0,2.25,-0.075,-0.15,0.15,0.07499999999999998
2025,0.0,2.25,-0.075,-0.15,0.15,0.15
2026,0.0,2.25,-0.075,-0.075,-0.15,-0.15
2027,0.0,2.25,-0.075,-0.075,-0.15,-0.075
2028,0.0,2.25,-0.075,-0.075,-0.15,0.0
2029,0.0,2.25,-0.075,-0.075,-0.15,0.07499999999999998
2030,0.0,2.25,-0.075,-0.075,-0.15,0.15
2031,0.0,2.25,-0.075,-0.075,-0.075,-0.15
2032,0.0,2.25,-0.075,-0.075,-0.075,-0.075
2033,0.0,2.25,-0.075,-0.075,-0.075,0.0
2034,0.0,2.25,-0.075,-0.075,-0.075,0.07499999999999998
2035,0.0,2.25,-0.075,-0.075,-0.075,0.15
2036,0.0,2.25,-0.075,-0.075,0.0,-0.15
2037,0.0,2.25,-0.075,-0.075,0.0,-0.075
2038,0.0,2.25,-0.075,-0.075,0.0,0.0
2039,0.0,2.25,-0.075,-0.075,0.0,0.07499999999999998
2040,0.0,2.25,-0.075,-0.075,0.0,0.15
2041,0.0,2.25,-0.075,-0.075,0.07499999999999998,-0.15
2042,0.0,2.25,-0.075,-0.075,0.07499999999999998,-0.075
2043,0.0,2.25,-0.075,-0.075,0.07499999999999998,0.0
2044,0.0,2.25,-0.075,-0.075,0.07499999999999998,0.07499999999999998
2045,0.0,2.25,-0.075,-0.075,0.07499999999999998,0.15
2046,0.0,2.25,-0.075,-0.075,0.15,-0.15
2047,0.0,2.25,-0.075,-0.075,0.15,-0.075
2048,0.0,2.25,-0.075,-0.075,0.15,0.0
2049,0.0,2.25,-0.075,-0.075,0.15,0.07499999999999998
2050,0.0,2.25,-0.075,-0.075,0.15,0.15
2051,0.0,2.25,-0.075,0.0,-0.15,-0.15
2052,0.0,2.25,-0.075,0.0,-0.15,-0.075
2053,0.0,2.25,-0.075,0.0,-0.15,0.0
2054,0.0,2.25,-0.075,0.0,-0.15,0.07499999999999998
2055,0.0,2.25,-0.075,0.0,-0.15,0.15
2056,0.0,2.25,-0.075,0.0,-0.075,-0.15
2057,0.0,2.25,-0.075,0.0,-0.075,-0.075
2058,0.0,2.25,-0.075,0.0,-0.075,0.0
2059,0.0,2.25,-0.075,0.0,-0.075,0.07499999999999998
2060,0.0,2.25,-0.075,0.0,-0.075,0.15
2061,0.0,2.25,-0.075,0.0,0.0,-0.15
2062,0.0,2.25,-0.075,0.0,0.0,-0.075
2063,0.0,2.25,-0.075,0.0,0.0,0.0
2064,0.0,2.25,-0.075,0.0,0.0,0.07499999999999998
2065,0.0,2.25,-0.075,0.0,0.0,0.15
2066,0.0,2.25,-0.075,0.0,0.07499999999999998,-0.15
2067,0.0,2.25,-0.075,0.0,0.07499999999999998,-0.075
2068,0.0,2.25,-0.075,0.0,0.07499999999999998,0.0
2069,0.0,2.25,-0.075,0.0,0.07499999999999998,0.07499999999999998
2070,0.0,2.25,-0.075,0.0,0.07499999999999998,0.15
2071,0.0,2.25,-0.075,0.0,0.15,-0.15
2072,0.0,2.25,-0.075,0.0,0.15,-0.075
2073,0.0,2.25,-0.075,0.0,0.15,0.0
2074,0.0,2.25,-0.075,0.0,0.15,0.07499999999999998
2075,0.0,2.25,-0.075,0.0,0.15,0.15
2076,0.0,2.25,-0.075,0.07499999999999998,-0.15,-0.15
2077,0.0,2.25,-0.075,0.07499999999999998,-0.15,-0.075
2078,0.0,2.25,-0.075,0.07499999999999998,-0.15,0.0
2079,0.0,2.25,-0.075,0.07499999999999998,-0.15,0.07499999999999998
2080,0.0,2.25,-0.075,0.07499999999999998,-0.15,0.15
2081,0.0,2.25,-0.075,0.07499999999999998,-0.075,-0.15
2082,0.0,2.25,-0.075,0.07499999999999998,-0.075,-0.075
2083,0.0,2.25,-0.075,0.07499999999999998,-0.075,0.0
2084,0.0,2.25,-0.075,0.07499999999999998,-0.075,0.07499999999999998
2085,0.0,2.25,-0.075,0.07499999999999998,-0.075,0.15
2086,0.0,2.25,-0.075,0.07499999999999998,0.0,-0.15
2087,0.0,2.25,-0.075,0.07499999999999998,0.0,-0.075
2088,0.0,2.25,-0.075,0.07499999999999998,0.0,0.0
2089,0.0,2.25,-0.075,0.07499999999999998,0.0,0.07499999999999998
2090,0.0,2.25,-0.075,0.07499999999999998,0.0,0.15
2091,0.0,2.25,-0.075,0.07499999999999998,0.07499999999999998,-0.15
2092,0.0,2.25,-0.075,0.07499999999999998,0.07499999999999998,-0.075
2093,0.0,2.25,-0.075,0.07499999999999998,0.07499999999999998,0.0
2094,0.0,2.25,-0.075,0.07499999999999998,0.07499999999999998,0.07499999999999998
2095,0.0,2.25,-0.075,0.07499999999999998,0.07499999999999998,0.15
2096,0.0,2.25,-0.075,0.07499999999999998,0.15,-0.15
2097,0.0,2.25,-0.075,0.07499999999999998,0.15,-0.075
2098,0.0,2.25,-0.075,0.07499999999999998,0.15,0.0
2099,0.0,2.25,-0.075,0.07499999999999998,0.15,0.07499999999999998
2100,0.0,2.25,-0.075,0.07499999999999998,0.15,0.15
2101,0.0,2.25,-0.075,0.15,-0.15,-0.15
2102,0.0,2.25,-0.075,0.15,-0.15,-0.075
2103,0.0,2.25,-0.075,0.15,-0.15,0.0
2104,0.0,2.25,-0.075,0.15,-0.15,0.07499999999999998
2105,0.0,2.25,-0.075,0.15,-0.15,0.15
2106,0.0,2.25,-0.075,0.15,-0.075,-0.15
2107,0.0,2.25,-0.075,0.15,-0.075,-0.075
2108,0.0,2.25,-0.075,0.15,-0.075,0.0
2109,0.0,2.25,-0.075,0.15,-0.075,0.07499999999999998
2110,0.0,2.25,-0.075,0.15,-0.075,0.15
2111,0.0,2.25,-0.075,0.15,0.0,-0.15
2112,0.0,2.25,-0.075,0.15,0.0,-0.075
2113,0.0,2.25,-0.075,0.15,0.0,0.0
2114,0.0,2.25,-0.075,0.15,0.0,0.07499999999999998
2115,0.0,2.25,-0.075,0.15,0.0,0.15
2116,0.0,2.25,-0.075,0.15,0.07499999999999998,-0.15
2117,0.0,2.25,-0.075,0.15,0.07499999999999998,-0.075
2118,0.0,2.25,-0.075,0.15,0.07499999999999998,0.0
2119,0.0,2.25,-0.075,0.15,0.07499999999999998,0.07499999999999998
2120,0.0,2.25,-0.075,0.15,0.07499999999999998,0.15
2121,0.0,2.25,-0.075,0.15,0.15,-0.15
2122,0.0,2.25,-0.075,0.15,0.15,-0.075
2123,0.0,2.25,-0.075,0.15,0.15,0.0
2124,0.0,2.25,-0.075,0.15,0.15,0.07499999999999998
2125,0.0,2.25,-0.075,0.15,0.15,0.15
2126,0.0,2.25,0.0,-0.15,-0.15,-0.15
2127,0.0,2.25,0.0,-0.15,-0.15,-0.075
2128,0.0,2.25,0.0,-0.15,-0.15,0.0
2129,0.0,2.25,0.0,-0.15,-0.15,0.07499999999999998
2130,0.0,2.25,0.0,-0.15,-0.15,0.15
2131,0.0,2.25,0.0,-0.15,-0.075,-0.15
2132,0.0,2.25,0.0,-0.15,-0.075,-0.075
2133,0.0,2.25,0.0,-0.15,-0.075,0.0
2134,0.0,2.25,0.0,-0.15,-0.075,0.07499999999999998
2135,0.0,2.25,0.0,-0.15,-0.075,0.15
2136,0.0,2.25,0.0,-0.15,0.0,-0.15
2137,0.0,2.25,0.0,-0.15,0.0,-0.075
2138,0.0,2.25,0.0,-0.15,0.0,0.0
2139,0.0,2.25,0.0,-0.15,0.0,0.07499999999999998
2140,0.0,2.25,0.0,-0.15,0.0,0.15
2141,0.0,2.25,0.0,-0.15,0.07499999999999998,-0.15
2142,0.0,2.25,0.0,-0.15,0.07499999999999998,-0.075
2143,0.0,2.25,0.0,-0.15,0.07499999999999998,0.0
2144,0.0,2.25,0.0,-0.15,0.07499999999999998,0.07499999999999998
2145,0.0,2.25,0.0,-0.15,0.07499999999999998,0.15
2146,0.0,2.25,0.0,-0.15,0.15,-0.15
2147,0.0,2.25,0.0,-0.15,0.15,-0.075
2148,0.0,2.25,0.0,-0.15,0.15,0.0
2149,0.0,2.25,0.0,-0.15,0.15,0.07499999999999998
2150,0.0,2.25,0.0,-0.15,0.15,0.15
2151,0.0,2.25,0.0,-0.075,-0.15,-0.15
2152,0.0,2.25,0.0,-0.075,-0.15,-0.075
2153,0.0,2.25,0.0,-0.075,-0.15,0.0
2154,0.0,2.25,0.0,-0.075,-0.15,0.07499999999999998
2155,0.0,2.25,0.0,-0.075,-0.15,0.15
2156,0.0,2.25,0.0,-0.075,-0.075,-0.15
2157,0.0,2.25,0.0,-0.075,-0.075,-0.075
2158,0.0,2.25,0.0,-0.075,-0.075,0.0
2159,0.0,2.25,0.0,-0.075,-0.075,0.07499999999999998
2160,0.0,2.25,0.0,-0.075,-0.075,0.15
2161,0.0,2.25,0.0,-0.075,0.0,-0.15
2162,0.0,2.25,0.0,-0.075,0.0,-0.075
2163,0.0,2.25,0.0,-0.075,0.0,0.0
2164,0.0,2.25,0.0,-0.075,0.0,0.07499999999999998
2165,0.0,2.25,0.0,-0.075,0.0,0.15
2166,0.0,2.25,0.0,-0.075,0.07499999999999998,-0.15
2167,0.0,2.25,0.0,-0.075,0.07499999999999998,-0.075
2168,0.0,2.25,0.0,-0.075,0.07499999999999998,0.0
2169,0.0,2.25,0.0,-0.075,0.07499999999999998,0.07499999999999998
2170,0.0,2.25,0.0,-0.075,0.07499999999999998,0.15
2171,0.0,2.25,0.0,-0.075,0.15,-0.15
2172,0.0,2.25,0.0,-0.075,0.15,-0.075
2173,0.0,2.25,0.0,-0.075,0.15,0.0
2174,0.0,2.25,0.0,-0.075,0.15,0.07499999999999998
2175,0.0,2.25,0.0,-0.075,0.15,0.15
2176,0.0,2.25,0.0,0.0,-0.15,-0.15
2177,0.0,2.25,0.0,0.0,-0.15,-0.075
2178,0.0,2.25,0.0,0.0,-0.15,0.0
2179,0.0,2.25,0.0,0.0,-0.15,0.07499999999999998
2180,0.0,2.25,0.0,0.0,-0.15,0.15
2181,0.0,2.25,0.0,0.0,-0.075,-0.15
2182,0.0,2.25,0.0,0.0,-0.075,-0.075
2183,0.0,2.25,0.0,0.0,-0.075,0.0
2184,0.0,2.25,0.0,0.0,-0.075,0.07499999999999998
2185,0.0,2.25,0.0,0.0,-0.075,0.15
2186,0.0,2.25,0.0,0.0,0.0,-0.15
2187,0.0,2.25,0.0,0.0,0.0,-0.075
2188,0.0,2.25,0.0,0.0,0.0,0.0
2189,0.0,2.25,0.0,0.0,0.0,0.07499999999999998
2190,0.0,2.25,0.0,0.0,0.0,0.15
2191,0.0,2.25,0.0,0.0,0.07499999999999998,-0.15
2192,0.0,2.25,0.0,0.0,0.07499999999999998,-0.075
2193,0.0,2.25,0.0,0.0,0.07499999999999998,0.0
2194,0.0,2.25,0.0,0.0,0.07499999999999998,0.07499999999999998
2195,0.0,2.25,0.0,0.0,0.07499999999999998,0.15
2196,0.0,2.25,0.0,0.0,0.15,-0.15
2197,0.0,2.25,0.0,0.0,0.15,-0.075
2198,0.0,2.25,0.0,0.0,0.15,0.0
2199,0.0,2.25,0.0,0.0,0.15,0.07499999999999998
2200,0.0,2.25,0.0,0.0,0.15,0.15
2201,0.0,2.25,0.0,0.07499999999999998,-0.15,-0.15
2202,0.0,2.25,0.0,0.07499999999999998,-0.15,-0.075
2203,0.0,2.25,0.0,0.07499999999999998,-0.15,0.0
2204,0.0,2.25,0.0,0.07499999999999998,-0.15,0.07499999999999998
2205,0.0,2.25,0.0,0.07499999999999998,-0.15,0.15
2206,0.0,2.25,0.0,0.07499999999999998,-0.075,-0.15
2207,0.0,2.25,0.0,0.07499999999999998,-0.075,-0.075
2208,0.0,2.25,0.0,0.07499999999999998,-0.075,0.0
2209,0.0,2.25,0.0,0.07499999999999998,-0.075,0.07499999999999998
2210,0.0,2.25,0.0,0.07499999999999998,-0.075,0.15
2211,0.0,2.25,0.0,0.07499999999999998,0.0,-0.15
2212,0.0,2.25,0.0,0.07499999999999998,0.0,-0.075
2213,0.0,2.25,0.0,0.07499999999999998,0.0,0.0
2214,0.0,2.25,0.0,0.07499999999999998,0.0,0.07499999999999998
2215,0.0,2.25,0.0,0.07499999999999998,0.0,0.15
2216,0.0,2.25,0.0,0.07499999999999998,0.07499999999999998,-0.15
2217,0.0,2.25,0.0,0.07499999999999998,0.07499999999999998,-0.075
2218,0.0,2.25,0.0,0.07499999999999998,0.07499999999999998,0.0
2219,0.0,2.25,0.0,0.07499999999999998,0.07499999999999998,0.07499999999999998
2220,0.0,2.25,0.0,0.07499999999999998,0.07499999999999998,0.15
2221,0.0,2.25,0.0,0.07499999999999998,0.15,-0.15
2222,0.0,2.25,0.0,0.07499999999999998,0.15,-0.075
2223,0.0,2.25,0.0,0.07499999999999998,0.15,0.0
2224,0.0,2.25,0.0,0.07499999999999998,0.15,0.07499999999999998
2225,0.0,2.25,0.0,0.07499999999999998,0.15,0.15
2226,0.0,2.25,0.0,0.15,-0.15,-0.15
2227,0.0,2.25,0.0,0.15,-0.15,-0.075
2228,0.0,2.25,0.0,0.15,-0.15,0.0
2229,0.0,2.25,0.0,0.15,-0.15,0.07499999999999998
2230,0.0,2.25,0.0,0.15,-0.15,0.15
2231,0.0,2.25,0.0,0.15,-0.075,-0.15
2232,0.0,2.25,0.0,0.15,-0.075,-0.075
2233,0.0,2.25,0.0,0.15,-0.075,0.0
2234,0.0,2.25,0.0,0.15,-0.075,0.07499999999999998
2235,0.0,2.25,0.0,0.15,-0.075,0.15
2236,0.0,2.25,0.0,0.15,0.0,-0.15
2237,0.0,2.25,0.0,0.15,0.0,-0.075
2238,0.0,2.25,0.0,0.15,0.0,0.0
2239,0.0,2.25,0.0,0.15,0.0,0.07499999999999998
2240,0.0,2.25,0.0,0.15,0.0,0.15
2241,0.0,2.25,0.0,0.15,0.07499999999999998,-0.15
2242,0.0,2.25,0.0,0.15,0.07499999999999998,-0.075
2243,0.0,2.25,0.0,0.15,0.07499999999999998,0.0
2244,0.0,2.25,0.0,0.15,0.07499999999999998,0.07499999999999998
2245,0.0,2.25,0.0,0.15,0.07499999999999998,0.15
2246,0.0,2.25,0.0,0.15,0.15,-0.15
2247,0.0,2.25,0.0,0.15,0.15,-0.075
2248,0.0,2.25,0.0,0.15,0.15,0.0
2249,0.0,2.25,0.0,0.15,0.15,0.07499999999999998
2250,0.0,2.25,0.0,0.15,0.15,0.15
2251,0.0,2.25,0.07499999999999998,-0.15,-0.15,-0.15
2252,0.0,2.25,0.07499999999999998,-0.15,-0.15,-0.075
2253,0.0,2.25,0.07499999999999998,-0.15,-0.15,0.0
2254,0.0,2.25,0.07499999999999998,-0.15,-0.15,0.07499999999999998
2255,0.0,2.25,0.07499999999999998,-0.15,-0.15,0.15
2256,0.0,2.25,0.07499999999999998,-0.15,-0.075,-0.15
2257,0.0,2.25,0.07499999999999998,-0.15,-0.075,-0.075
2258,0.0,2.25,0.07499999999999998,-0.15,-0.075,0.0
2259,0.0,2.25,0.07499999999999998,-0.15,-0.075,0.07499999999999998
2260,0.0,2.25,0.07499999999999998,-0.15,-0.075,0.15
2261,0.0,2.25,0.07499999999999998,-0.15,0.0,-0.15
2262,0.0,2.25,0.07499999999999998,-0.15,0.0,-0.075
2263,0.0,2.25,0.07499999999999998,-0.15,0.0,0.0
2264,0.0,2.25,0.07499999999999998,-0.15,0.0,0.07499999999999998
2265,0.0,2.25,0.07499999999999998,-0.15,0.0,0.15
2266,0.0,2.25,0.07499999999999998,-0.15,0.07499999999999998,-0.15
2267,0.0,2.25,0.07499999999999998,-0.15,0.07499999999999998,-0.075
2268,0.0,2.25,0.07499999999999998,-0.15,0.07499999999999998,0.0
2269,0.0,2.25,0.07499999999999998,-0.15,0.07499999999999998,0.07499999999999998
2270,0.0,2.25,0.07499999999999998,-0.15,0.07499999999999998,0.15
2271,0.0,2.25,0.07499999999999998,-0.15,0.15,-0.15
2272,0.0,2.25,0.07499999999999998,-0.15,0.15,-0.075
2273,0.0,2.25,0.07499999999999998,-0.15,0.15,0.0
2274,0.0,2.25,0.07499999999999998,-0.15,0.15,0.07499999999999998
2275,0.0,2.25,0.07499999999999998,-0.15,0.15,0.15
2276,0.0,2.25,0.07499999999999998,-0.075,-0.15,-0.15
